sample_id,image_path,map_mask_path,label_mask_path,width,height,center_class,center_class_value,center_area_m2,center_x,center_y,xoff,yoff,source_raster_id,source_gsd_m,spatial_group,split_v1,spatial_component_v2,spatial_buffer_pixels_v2,split
excess_00537,/home/work/data/change_detection/building/map-ortho/image/excess_00537.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00537.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00537.png,1024,1024,excess,3,111.671,203824.919,539193.829,46132,76142,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,5_9,train,spv2_0114,256,train
excess_00340,/home/work/data/change_detection/building/map-ortho/image/excess_00340.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00340.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00340.png,1024,1024,excess,3,164.307,203826.754,544005.882,46147,36042,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,5_4,val,spv2_0115,256,train
excess_00341,/home/work/data/change_detection/building/map-ortho/image/excess_00341.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00341.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00341.png,1024,1024,excess,3,203.932,203857.678,544017.239,46405,35947,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,5_4,val,spv2_0115,256,train
excess_00342,/home/work/data/change_detection/building/map-ortho/image/excess_00342.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00342.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00342.png,1024,1024,excess,3,203.394,203926.869,544119.858,46982,35092,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,5_4,val,spv2_0115,256,train
omission_00903,/home/work/data/change_detection/building/map-ortho/image/omission_00903.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00903.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00903.png,1024,1024,omission,2,121.62,203830.479,544202.068,46178,34407,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,5_4,val,spv2_0115,256,train
excess_00128,/home/work/data/change_detection/building/map-ortho/image/excess_00128.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00128.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00128.png,1024,1024,excess,3,325.675,203838.085,545526.285,46242,23372,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,5_2,train,spv2_0116,256,train
omission_00707,/home/work/data/change_detection/building/map-ortho/image/omission_00707.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00707.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00707.png,1024,1024,omission,2,173.795,203880.428,545424.697,46595,24218,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,5_2,train,spv2_0116,256,train
omission_01079,/home/work/data/change_detection/building/map-ortho/image/omission_01079.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01079.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01079.png,1024,1024,omission,2,157.323,203871.267,540338.733,46518,66601,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,5_8,val,spv2_0118,256,train
omission_01080,/home/work/data/change_detection/building/map-ortho/image/omission_01080.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01080.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01080.png,1024,1024,omission,2,57.004,203867.599,540347.913,46488,66525,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,5_8,val,spv2_0118,256,train
excess_00302,/home/work/data/change_detection/building/map-ortho/image/excess_00302.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00302.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00302.png,1024,1024,excess,3,122.38,203901.404,543487.894,46769,40358,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,5_4,val,spv2_0119,256,train
excess_00125,/home/work/data/change_detection/building/map-ortho/image/excess_00125.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00125.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00125.png,1024,1024,excess,3,166.79,204098.586,545863.422,48413,20562,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,5_2,train,spv2_0120,256,train
excess_00154,/home/work/data/change_detection/building/map-ortho/image/excess_00154.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00154.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00154.png,1024,1024,excess,3,59.181,203964.264,545721.56,47293,21744,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,5_2,train,spv2_0120,256,train
omission_00669,/home/work/data/change_detection/building/map-ortho/image/omission_00669.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00669.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00669.png,1024,1024,omission,2,207.36,204039.301,545627.976,47919,22524,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,5_2,train,spv2_0120,256,train
omission_00704,/home/work/data/change_detection/building/map-ortho/image/omission_00704.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00704.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00704.png,1024,1024,omission,2,141.729,204139.017,545805.148,48749,21048,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,5_2,train,spv2_0120,256,train
omission_00708,/home/work/data/change_detection/building/map-ortho/image/omission_00708.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00708.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00708.png,1024,1024,omission,2,307.595,203907.485,545699.794,46820,21926,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,5_2,train,spv2_0120,256,train
excess_00325,/home/work/data/change_detection/building/map-ortho/image/excess_00325.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00325.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00325.png,1024,1024,excess,3,154.454,203962.621,543072.809,47280,43817,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,5_5,train,spv2_0122,256,train
omission_01030,/home/work/data/change_detection/building/map-ortho/image/omission_01030.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_01030.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_01030.png,1024,1024,omission,2,140.571,204011.217,540939.745,47684,61593,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,5_7,train,spv2_0123,256,train
omission_00676,/home/work/data/change_detection/building/map-ortho/image/omission_00676.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00676.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00676.png,1024,1024,omission,2,210.944,204028.588,546533.593,47829,14977,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,5_1,train,spv2_0124,256,train
omission_00677,/home/work/data/change_detection/building/map-ortho/image/omission_00677.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00677.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00677.png,1024,1024,omission,2,200.946,204016.212,546540.731,47726,14918,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,5_1,train,spv2_0124,256,train
excess_00561,/home/work/data/change_detection/building/map-ortho/image/excess_00561.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00561.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00561.png,1024,1024,excess,3,53.734,204023.299,538978.225,47785,77939,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,5_9,train,spv2_0125,256,train
excess_00303,/home/work/data/change_detection/building/map-ortho/image/excess_00303.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00303.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00303.png,1024,1024,excess,3,62.563,204042.662,543719.725,47947,38426,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,5_4,val,spv2_0126,256,train
excess_00315,/home/work/data/change_detection/building/map-ortho/image/excess_00315.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00315.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00315.png,1024,1024,excess,3,166.205,204152.177,543673.847,48859,38809,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,5_4,val,spv2_0126,256,train
excess_00328,/home/work/data/change_detection/building/map-ortho/image/excess_00328.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00328.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00328.png,1024,1024,excess,3,56.318,204116.25,543649.736,48560,39010,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,5_4,val,spv2_0126,256,train
excess_00111,/home/work/data/change_detection/building/map-ortho/image/excess_00111.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00111.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00111.png,1024,1024,excess,3,158.985,204287.369,546843.494,49986,12395,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,6_1,train,spv2_0127,256,train
excess_00115,/home/work/data/change_detection/building/map-ortho/image/excess_00115.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00115.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00115.png,1024,1024,excess,3,116.865,204064.477,547252.044,48128,8990,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,5_1,train,spv2_0127,256,train
excess_00163,/home/work/data/change_detection/building/map-ortho/image/excess_00163.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00163.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00163.png,1024,1024,excess,3,474.499,204276.325,547060.163,49894,10589,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,6_1,train,spv2_0127,256,train
excess_00183,/home/work/data/change_detection/building/map-ortho/image/excess_00183.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00183.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00183.png,1024,1024,excess,3,129.241,204788.021,547244.194,54158,9056,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,6_1,train,spv2_0127,256,train
excess_00209,/home/work/data/change_detection/building/map-ortho/image/excess_00209.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00209.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00209.png,1024,1024,excess,3,202.063,204546.02,547144.706,52141,9885,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,6_1,train,spv2_0127,256,train
excess_00212,/home/work/data/change_detection/building/map-ortho/image/excess_00212.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/excess_00212.png,/home/work/data/change_detection/building/map-ortho/label_mask/excess_00212.png,1024,1024,excess,3,130.392,204561.664,546989.378,52272,11179,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,6_1,train,spv2_0127,256,train
omission_00643,/home/work/data/change_detection/building/map-ortho/image/omission_00643.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00643.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00643.png,1024,1024,omission,2,399.318,204433.573,547201.131,51204,9415,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,6_1,train,spv2_0127,256,train
omission_00644,/home/work/data/change_detection/building/map-ortho/image/omission_00644.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00644.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00644.png,1024,1024,omission,2,251.264,204420.971,547182.075,51099,9573,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,6_1,train,spv2_0127,256,train
omission_00694,/home/work/data/change_detection/building/map-ortho/image/omission_00694.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00694.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00694.png,1024,1024,omission,2,147.488,204284.623,546708.184,49963,13522,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,6_1,train,spv2_0127,256,train
omission_00695,/home/work/data/change_detection/building/map-ortho/image/omission_00695.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00695.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00695.png,1024,1024,omission,2,88.11,204343.28,547008.219,50452,11022,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,6_1,train,spv2_0127,256,train
omission_00696,/home/work/data/change_detection/building/map-ortho/image/omission_00696.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00696.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00696.png,1024,1024,omission,2,122.157,204343.894,546958.595,50457,11436,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,6_1,train,spv2_0127,256,train
omission_00697,/home/work/data/change_detection/building/map-ortho/image/omission_00697.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00697.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00697.png,1024,1024,omission,2,133.314,204248.48,546929.529,49662,11678,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,6_1,train,spv2_0127,256,train
omission_00698,/home/work/data/change_detection/building/map-ortho/image/omission_00698.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00698.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00698.png,1024,1024,omission,2,440.423,204241.024,547162.706,49600,9735,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,6_1,train,spv2_0127,256,train
omission_00734,/home/work/data/change_detection/building/map-ortho/image/omission_00734.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00734.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00734.png,1024,1024,omission,2,427.581,204216.785,547232.1,49398,9157,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,6_1,train,spv2_0127,256,train
omission_00735,/home/work/data/change_detection/building/map-ortho/image/omission_00735.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00735.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00735.png,1024,1024,omission,2,272.922,204220.339,547258.242,49427,8939,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,6_1,train,spv2_0127,256,train
omission_00736,/home/work/data/change_detection/building/map-ortho/image/omission_00736.png,/home/work/data/change_detection/building/map-ortho/map_mask_2022/omission_00736.png,/home/work/data/change_detection/building/map-ortho/label_mask/omission_00736.png,1024,1024,omission,2,594.913,204366.237,547185.65,50643,9544,orthophoto_2020_seocho_gangnam_merged_5186_cog,0.12,6_1,train,spv2_0127,256,train
